date,temperature
2017-04-18,16.601626016260163
2017-04-19,13.25736137667304
2017-04-20,18.766085271317827
2017-04-21,20.818336162988114
2017-04-22,15.708682170542636
2017-04-23,11.553254437869823
2017-04-24,11.554730983302411
2017-04-25,13.462101910828027
2017-04-26,17.241737649063033
2017-04-27,19.463345195729538
2017-04-28,23.136542239685657
2017-04-29,25.075840336134455
2017-04-30,25.394805194805194
2017-05-01,24.24179104477612
2017-05-02,21.985553470919324
2017-05-03,15.77645875251509
2017-05-04,13.47701612903226
2017-05-05,18.364341085271317
2017-05-06,14.619022687609077
2017-05-07,11.783098591549296
2017-05-08,11.949098196392786
2017-05-09,11.431020408163265
2017-05-10,14.09390243902439
2017-05-11,13.955384615384615
2017-05-12,11.680809859154929
2017-05-13,11.767521367521368
2017-05-14,15.046593001841622
2017-05-15,18.86935483870968
2017-05-16,17.56584362139918
2017-05-17,22.823175965665236
2017-05-18,26.589384288747347
2017-05-19,24.86098484848485
2017-05-20,20.954285714285714
2017-05-21,17.2665306122449
2017-05-22,17.528279386712097
2017-05-23,17.716322701688554
2017-05-24,15.847508305647843
2017-05-25,16.834383954154728
2017-05-26,18.630095238095237
2017-05-27,18.88609406952965
2017-05-28,19.2712927756654
2017-05-29,21.46285240464345
2017-05-30,20.53055062166963
2017-05-31,20.190579710144927
2017-06-01,20.182931354359926
2017-06-02,20.565327695560253
2017-06-03,20.226906779661018
2017-06-04,21.113191489361704
2017-06-05,22.623715415019763
2017-06-06,20.362522522522525
2017-06-07,17.14717741935484
2017-06-08,17.212040816326528
2017-06-09,19.21115879828326
2017-06-10,21.902620087336242
2017-06-11,25.438543897216274
2017-06-12,26.575266524520256
2017-06-13,26.675949367088606
2017-06-14,26.65668103448276
2017-06-15,24.451362683438152
2017-06-16,24.004572564612324
2017-06-17,24.705565862708717
2017-06-18,26.833861386138615
2017-06-19,26.34716242661448
2017-06-20,24.329423459244534
2017-06-21,25.34637964774951
2017-06-22,26.80835030549898
2017-06-23,26.26932849364791
2017-06-24,27.83791821561338
2017-06-25,24.003944773175544
2017-06-26,21.5598814229249
2017-06-27,21.432358674463938
2017-06-28,20.0424
2017-06-29,23.171342685370742
2017-06-30,26.81867469879518
2017-07-01,27.52928082191781
2017-07-02,26.7
2017-07-03,26.5139846743295
2017-07-04,26.217444219066937
2017-07-05,25.04861111111111
2017-07-06,24.235695187165774
2017-07-07,25.63532338308458
2017-07-08,25.258640776699032
2017-07-09,23.610208333333333
2017-07-10,24.78543897216274
2017-07-11,26.505183585313173
2017-07-12,27.89712389380531
2017-07-13,28.349551569506726
2017-07-14,27.489541284403668
2017-07-15,26.180851063829788
2017-07-16,25.52758620689655
2017-07-17,26.173465346534655
2017-07-18,26.49140625
2017-07-19,27.1356
2017-07-20,28.395190380761523
2017-07-21,28.474291497975706
2017-07-22,27.40740740740741
2017-07-23,25.488854003139718
2017-07-24,27.24885496183206
2017-07-25,24.630879345603272
2017-07-26,22.821686746987954
2017-07-27,24.83965183752418
2017-07-28,24.211736334405145
2017-07-29,21.883137829912023
2017-07-30,21.50630081300813
2017-07-31,22.056097560975612
2017-08-01,24.21354581673307
2017-08-02,25.040283400809717
2017-08-03,25.43222003929273
2017-08-04,25.725450901803608
2017-08-05,24.934959349593495
2017-08-06,20.85922920892495
2017-08-07,22.106838905775074
2017-08-08,22.327985739750446
2017-08-09,20.907809523809526
2017-08-10,20.986746987951808
2017-08-11,22.75769230769231
2017-08-12,23.83118741058655
2017-08-13,23.637188612099646
2017-08-14,21.433727810650886
2017-08-15,23.85039246467818
2017-08-16,23.86811145510836
2017-08-17,26.464556962025316
2017-08-18,27.500706713780918
2017-08-19,26.861216730038024
2017-08-20,24.226347305389222
2017-08-21,25.17188679245283
2017-08-22,26.239005736137667
2017-08-23,25.552642276422763
2017-08-24,22.378486055776893
2017-08-25,20.694666666666667
2017-08-26,20.283536585365855
2017-08-27,19.92570850202429
2017-08-28,18.48744939271255
2017-08-29,18.514471544715448
2017-08-30,19.735599284436496
2017-08-31,22.26011904761905
2017-09-01,18.56975806451613
2017-09-02,15.022445820433436
2017-09-03,19.252640845070424
2017-09-04,19.61897233201581
2017-09-05,23.67
2017-09-06,18.230077519379844
2017-09-07,17.011147540983604
2017-09-08,16.021314741035855
2017-09-09,16.537854251012146
2017-09-10,15.004838709677419
2017-09-11,15.288821138211382
2017-09-12,18.85548780487805
2017-09-13,21.074203821656052
2017-09-14,21.849906890130352
2017-09-15,21.65714285714286
2017-09-16,21.629097605893186
2017-09-17,21.64097807757167
2017-09-18,21.666089965397923
2017-09-19,22.295274102079397
2017-09-20,22.70808080808081
2017-09-21,21.94035433070866
2017-09-22,22.07322515212982
2017-09-23,21.188971962616822
2017-09-24,21.835119047619045
2017-09-25,22.58445807770961
2017-09-26,22.657938144329897
2017-09-27,25.030184331797237
2017-09-28,23.802830188679245
2017-09-29,17.600406504065038
2017-09-30,15.560640732265446
2017-10-01,13.010714285714286
2017-10-02,13.767777777777777
2017-10-03,14.929436325678497
2017-10-04,15.017165668662676
2017-10-05,17.660931174089068
2017-10-06,20.594478527607365
2017-10-07,21.059837728194726
2017-10-08,24.837881508078997
2017-10-09,25.20456081081081
2017-10-10,24.008347245409016
2017-10-11,22.788980263157896
2017-10-12,18.983361344537816
2017-10-13,16.36783088235294
2017-10-14,17.865233644859813
2017-10-15,19.768027210884355
2017-10-16,17.88065764023211
2017-10-17,9.873673469387755
2017-10-18,9.929435483870968
2017-10-19,11.673170731707316
2017-10-20,14.44121212121212
2017-10-21,14.131174089068827
2017-10-22,14.946406570841889
2017-10-23,17.48782608695652
2017-10-24,18.53464837049743
2017-10-25,13.561336515513126
2017-10-26,11.545411764705882
2017-10-27,9.958168316831683
2017-10-28,14.055284552845528
2017-10-29,15.810666666666666
2017-10-30,9.502745098039215
2017-10-31,9.642886178861788
2017-11-01,8.7635477582846
2017-11-02,14.252589641434263
2017-11-03,16.372794117647057
2017-11-04,12.48913043478261
2017-11-05,11.847149460708783
2017-11-06,17.465750915750913
2017-11-07,9.173601398601399
2017-11-08,5.9573170731707314
2017-11-09,8.303534303534304
2017-11-10,6.90398322851153
2017-11-11,-0.8213776722090261
2017-11-12,1.2700956937799042
2017-11-13,6.00746887966805
2017-11-14,5.426777251184834
2017-11-15,4.9773148148148145
2017-11-16,9.596559633027523
2017-11-17,6.325059665871121
2017-11-18,6.261611374407583
2017-11-19,12.873441108545034
2017-11-20,5.351904761904763
2017-11-21,7.192399049881235
2017-11-22,10.501405152224825
2017-11-23,1.416904761904762
2017-11-24,2.1673809523809524
2017-11-25,6.441904761904762
2017-11-26,7.7756038647342995
2017-11-27,5.144075829383887
2017-11-28,6.417224880382776
2017-11-29,9.001895734597158
2017-11-30,7.582657657657657
2017-12-01,8.550373134328359
2017-12-02,3.034747474747475
2017-12-03,5.728686868686868
2017-12-04,3.7863821138211384
2017-12-05,9.262618595825426
2017-12-06,9.376685934489403
2017-12-07,4.433943089430894
2017-12-08,2.447070707070707
2017-12-09,0.6990922844175492
2017-12-10,0.5968045112781954
2017-12-11,3.3764344262295083
2017-12-12,4.708130081300813
2017-12-13,-2.1784274193548385
2017-12-14,2.840808080808081
2017-12-15,-1.3774774774774774
2017-12-16,-0.6788617886178862
2017-12-17,2.0320328542094455
2017-12-18,6.14533073929961
2017-12-19,7.685975609756097
2017-12-20,9.367209775967414
2017-12-21,1.209591836734694
2017-12-22,4.659877800407332
2017-12-23,12.572695035460994
2017-12-24,5.849416342412451
2017-12-25,2.511111111111111
2017-12-26,-0.3276422764227643
2017-12-27,-1.4812121212121212
2017-12-28,-7.1067209775967415
2017-12-29,-5.933536585365854
2017-12-30,-4.085431654676259
2017-12-31,-2.8
