date,temperature
2020-04-08,16.76379310344828
2020-04-09,15.7576017130621
2020-04-10,8.83201581027668
2020-04-11,9.036293436293438
2020-04-12,12.962355212355213
2020-04-13,18.992682926829268
2020-04-14,12.180851063829786
2020-04-15,6.877816291161179
2020-04-16,8.465447154471544
2020-04-17,7.97590618336887
2020-04-18,10.72111111111111
2020-04-19,8.768482490272374
2020-04-20,12.805202312138727
2020-04-21,13.317196261682243
2020-04-22,10.683815028901734
2020-04-23,11.672101449275363
2020-04-24,13.378660436137071
2020-04-25,11.844610281923716
2020-04-26,11.763808139534884
2020-04-27,10.840816326530613
2020-04-28,9.78854961832061
2020-04-29,14.049723756906078
2020-04-30,16.934065934065934
2020-05-01,14.281109185441942
2020-05-02,15.471455938697318
2020-05-03,18.464716981132074
2020-05-04,19.761669505962523
2020-05-05,12.26338028169014
2020-05-06,11.408774583963691
2020-05-07,12.072644927536233
2020-05-08,13.937523452157599
2020-05-09,7.2150735294117645
2020-05-10,8.654901960784313
2020-05-11,12.65626204238921
2020-05-12,10.54126679462572
2020-05-13,11.583268482490272
2020-05-14,14.476878612716764
2020-05-15,22.67813121272366
2020-05-16,23.52359767891683
2020-05-17,19.08860294117647
2020-05-18,16.085764499121264
2020-05-19,16.560623781676416
2020-05-20,13.601556420233463
2020-05-21,14.540858208955223
2020-05-22,19.141167434715822
2020-05-23,21.688964346349746
2020-05-24,17.902742230347346
2020-05-25,18.66873857404022
2020-05-26,19.232545454545455
2020-05-27,20.788245614035088
2020-05-28,23.808482871125612
2020-05-29,25.24873949579832
2020-05-30,23.628761904761905
2020-05-31,20.096699029126214
2020-06-01,17.279190751445086
2020-06-02,17.68485436893204
2020-06-03,25.38953488372093
2020-06-04,26.600373831775702
2020-06-05,24.68952536824877
2020-06-06,25.248257839721255
2020-06-07,24.130192307692308
2020-06-08,21.07104247104247
2020-06-09,23.555118110236222
2020-06-10,27.404770642201836
2020-06-11,26.380787401574803
2020-06-12,24.892614770459083
2020-06-13,21.503629032258065
2020-06-14,20.593836978131215
2020-06-15,19.1635477582846
2020-06-16,19.8160469667319
2020-06-17,19.162852404643452
2020-06-18,21.820684039087947
2020-06-19,22.478756476683937
2020-06-20,21.89877488514548
2020-06-21,23.04016129032258
2020-06-22,24.485977859778597
2020-06-23,23.49452736318408
2020-06-24,25.69073359073359
2020-06-25,23.63072625698324
2020-06-26,23.229477611940297
2020-06-27,26.494837476099423
2020-06-28,26.40639534883721
2020-06-29,26.901926782273605
2020-06-30,25.703564356435642
2020-07-01,25.375660377358493
2020-07-02,25.46240157480315
2020-07-03,27.2761811023622
2020-07-04,27.899032882011603
2020-07-05,26.879341864716636
2020-07-06,27.58448598130841
2020-07-07,26.207298136645964
2020-07-08,26.835272045028145
2020-07-09,26.529927007299268
2020-07-10,27.581684981684983
2020-07-11,27.572254335260116
2020-07-12,25.470192307692308
2020-07-13,24.96787072243346
2020-07-14,26.221643286573148
2020-07-15,25.503073770491802
2020-07-16,27.189021956087824
2020-07-17,28.58745098039216
2020-07-18,29.868599999999997
2020-07-19,29.34607843137255
2020-07-20,30.410147601476012
2020-07-21,29.088790035587188
2020-07-22,25.472783825816485
2020-07-23,26.607664233576642
2020-07-24,25.31098546042003
2020-07-25,26.17787610619469
2020-07-26,28.657864077669903
2020-07-27,28.826771653543307
2020-07-28,28.182398452611217
2020-07-29,26.829335793357934
2020-07-30,27.243619047619045
2020-07-31,23.883118741058656
2020-08-01,25.674228675136117
2020-08-02,27.74991452991453
2020-08-03,25.421917808219177
2020-08-04,23.970689655172414
2020-08-05,25.14392523364486
2020-08-06,24.946324786324787
2020-08-07,24.826819923371648
2020-08-08,24.64974182444062
2020-08-09,25.814808043875686
2020-08-10,26.2255985267035
2020-08-11,26.540259740259742
2020-08-12,26.466849816849816
2020-08-13,24.839555555555556
2020-08-14,25.506595365418896
2020-08-15,23.01954887218045
2020-08-16,21.086850152905196
2020-08-17,21.43419689119171
2020-08-18,23.17271028037383
2020-08-19,22.73561904761905
2020-08-20,22.26930501930502
2020-08-21,22.619885277246656
2020-08-22,24.23419117647059
2020-08-23,25.596684118673647
2020-08-24,26.391847826086956
2020-08-25,26.413740458015265
2020-08-26,24.599220272904482
2020-08-27,26.796252465483235
2020-08-28,27.128893058161353
2020-08-29,24.78010899182561
2020-08-30,23.75120481927711
2020-08-31,20.304015296367112
2020-09-01,21.45058430717863
2020-09-02,25.19228346456693
2020-09-03,26.8359649122807
2020-09-04,25.93819188191882
2020-09-05,21.703333333333333
2020-09-06,20.138690476190476
2020-09-07,20.82629482071713
2020-09-08,21.35492125984252
2020-09-09,23.410394265232974
2020-09-10,25.204361370716512
2020-09-11,24.275459098497496
2020-09-12,22.00752688172043
2020-09-13,21.00395256916996
2020-09-14,22.34950690335306
2020-09-15,15.997435897435897
2020-09-16,15.011157024793388
2020-09-17,18.245714285714286
2020-09-18,20.147906976744185
2020-09-19,13.958019801980198
2020-09-20,11.837548638132295
2020-09-21,12.230873786407766
2020-09-22,12.203607214428859
2020-09-23,15.174887892376681
2020-09-24,17.040102827763498
2020-09-25,16.487925170068028
2020-09-26,18.278688524590162
2020-09-27,20.48941368078176
2020-09-28,21.206884057971017
2020-09-29,21.767894736842106
2020-09-30,15.822140221402215
2020-10-01,17.359236947791164
2020-10-02,15.473544973544973
2020-10-03,12.085265225933203
2020-10-04,11.9126953125
2020-10-05,14.36527514231499
2020-10-06,12.852099236641221
2020-10-07,17.394161958568738
2020-10-08,17.50934393638171
2020-10-09,13.23495145631068
2020-10-10,16.877254901960782
2020-10-11,19.252166666666664
2020-10-12,17.396291208791208
2020-10-13,15.99394435351882
2020-10-14,13.815444015444015
2020-10-15,16.468055555555555
2020-10-16,15.725855513307984
2020-10-17,10.4474609375
2020-10-18,9.5041015625
2020-10-19,15.424324324324324
2020-10-20,16.046837606837606
2020-10-21,17.93394777265745
2020-10-22,18.40930930930931
2020-10-23,17.993589743589745
2020-10-24,18.51022727272727
2020-10-25,10.173861720067455
2020-10-26,11.249740932642487
2020-10-27,14.607807308970099
2020-10-28,17.85909090909091
2020-10-29,17.26876876876877
2020-10-30,11.188562091503268
2020-10-31,7.277505112474437
2020-11-01,10.045750452079567
2020-11-02,6.786344537815126
2020-11-03,9.248627450980392
2020-11-04,9.441715399610137
2020-11-05,10.677906976744186
2020-11-06,11.611020408163265
2020-11-07,11.91743295019157
2020-11-08,13.5130859375
2020-11-09,14.220238095238095
2020-11-10,17.459829059829058
2020-11-11,19.016049382716048
2020-11-12,17.108296296296295
2020-11-13,11.59281767955801
2020-11-14,8.616363636363637
2020-11-15,11.630703624733476
2020-11-16,12.793724696356277
2020-11-17,6.8291015625
2020-11-18,4.173913043478261
2020-11-19,3.673404255319149
2020-11-20,10.318110236220473
2020-11-21,11.18
2020-11-22,13.264583333333333
2020-11-23,12.066310160427808
2020-11-24,6.229263565891473
2020-11-25,8.277843137254902
2020-11-26,14.404273504273505
2020-11-27,13.0353515625
2020-11-28,10.464895635673624
2020-11-29,6.042135922330097
2020-11-30,12.465491923641704
2020-12-01,7.052569169960474
2020-12-02,4.964383561643836
2020-12-03,3.184055118110236
2020-12-04,9.542632612966601
2020-12-05,8.272
2020-12-06,5.370406189555125
2020-12-07,1.707142857142857
2020-12-08,2.714229249011858
2020-12-09,0.6862745098039216
2020-12-10,2.7688715953307392
2020-12-11,6.639223300970873
2020-12-12,9.031296296296295
2020-12-13,13.609514563106796
2020-12-14,5.958214285714286
2020-12-15,1.9419417475728156
2020-12-16,-0.6857651245551601
2020-12-17,0.3956756756756757
2020-12-18,1.6973534971644613
2020-12-19,-0.026774847870182566
2020-12-20,2.9345559845559843
2020-12-21,4.751669595782073
2020-12-22,6.869980879541109
2020-12-23,2.6420118343195265
2020-12-24,9.612709030100334
2020-12-25,5.942572741194487
2020-12-26,-2.550293542074364
2020-12-27,-1.426232741617357
2020-12-28,4.102772277227723
2020-12-29,4.0357421875
2020-12-30,0.49739999999999995
2020-12-31,5.833333333333333
